Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2008,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,14.682
Sri Lanka,LKA,2007,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,17.508
Sri Lanka,LKA,2006,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,18.27
Sri Lanka,LKA,2005,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,21.542
Sri Lanka,LKA,2004,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,22.565
Sri Lanka,LKA,2003,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,22.606
Sri Lanka,LKA,2002,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,24.448
Sri Lanka,LKA,2001,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,21.858
Sri Lanka,LKA,2000,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,20.313
Sri Lanka,LKA,1999,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,21.792
Sri Lanka,LKA,1998,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,21.218
Sri Lanka,LKA,1997,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,25.986
Sri Lanka,LKA,1996,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,26.737
Sri Lanka,LKA,1995,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,27.678
Sri Lanka,LKA,1994,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,27.087
Sri Lanka,LKA,1993,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,27.96
Sri Lanka,LKA,1992,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,28.117
Sri Lanka,LKA,1991,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,28.612
Sri Lanka,LKA,2023,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.396
Sri Lanka,LKA,2022,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.268
Sri Lanka,LKA,2021,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.698
Sri Lanka,LKA,2020,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.251
Sri Lanka,LKA,2019,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.331
Sri Lanka,LKA,2018,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.966
Sri Lanka,LKA,2017,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.321
Sri Lanka,LKA,2016,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.836
Sri Lanka,LKA,2015,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.445
Sri Lanka,LKA,2014,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.304
Sri Lanka,LKA,2013,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.505
Sri Lanka,LKA,2012,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.16
Sri Lanka,LKA,2011,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.978
Sri Lanka,LKA,2010,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.476
Sri Lanka,LKA,2009,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.781
Sri Lanka,LKA,2008,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.244
Sri Lanka,LKA,2007,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.174
Sri Lanka,LKA,2006,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.937
Sri Lanka,LKA,2005,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.93
Sri Lanka,LKA,2004,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.951
Sri Lanka,LKA,2003,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.889
Sri Lanka,LKA,2002,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,13.03
Sri Lanka,LKA,2001,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.422
Sri Lanka,LKA,2000,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.465
Sri Lanka,LKA,1999,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,13.353
Sri Lanka,LKA,1998,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,13.714
Sri Lanka,LKA,1997,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,16.438
Sri Lanka,LKA,1996,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,17.745
Sri Lanka,LKA,1995,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,19.281
Sri Lanka,LKA,1994,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,20.476
Sri Lanka,LKA,1993,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,21.851
Sri Lanka,LKA,1992,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,22.617
Sri Lanka,LKA,1991,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,22.903
Sri Lanka,LKA,2023,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.307
Sri Lanka,LKA,2022,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.661
Sri Lanka,LKA,2021,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.649
Sri Lanka,LKA,2020,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.955
Sri Lanka,LKA,2019,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.294
Sri Lanka,LKA,2018,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.986
Sri Lanka,LKA,2017,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.824
Sri Lanka,LKA,2016,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.889
Sri Lanka,LKA,2015,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.986
Sri Lanka,LKA,2014,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.071
Sri Lanka,LKA,2013,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.994
Sri Lanka,LKA,2012,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.787
Sri Lanka,LKA,2011,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.681
Sri Lanka,LKA,2010,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.451
Sri Lanka,LKA,2009,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.401
Sri Lanka,LKA,2008,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.727
Sri Lanka,LKA,2007,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.389
Sri Lanka,LKA,2006,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.804
Sri Lanka,LKA,2005,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.569
Sri Lanka,LKA,2004,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.124
Sri Lanka,LKA,2003,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.915
Sri Lanka,LKA,2002,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.651
Sri Lanka,LKA,2001,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.158
Sri Lanka,LKA,2000,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.893
Sri Lanka,LKA,1999,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.651
Sri Lanka,LKA,1998,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.667
Sri Lanka,LKA,1997,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.825
Sri Lanka,LKA,1996,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.301
Sri Lanka,LKA,1995,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.872
Sri Lanka,LKA,1994,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.299
Sri Lanka,LKA,1993,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.809
Sri Lanka,LKA,1992,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.153
Sri Lanka,LKA,1991,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.288
Sri Lanka,LKA,2022,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.122
Sri Lanka,LKA,2021,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.401
Sri Lanka,LKA,2020,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.465
Sri Lanka,LKA,2019,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.602
Sri Lanka,LKA,2018,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.778
Sri Lanka,LKA,2017,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.218
Sri Lanka,LKA,2016,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.485
Sri Lanka,LKA,2015,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.041
Sri Lanka,LKA,2014,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,18.08
Sri Lanka,LKA,2013,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.785
Sri Lanka,LKA,2012,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,20.875
Sri Lanka,LKA,2011,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.316
Sri Lanka,LKA,2010,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.712
Sri Lanka,LKA,2009,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.564
Sri Lanka,LKA,2008,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,20.864
Sri Lanka,LKA,2007,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.706
Sri Lanka,LKA,2006,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,22.235
Sri Lanka,LKA,2005,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,24.289
Sri Lanka,LKA,2004,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,26.33
Sri Lanka,LKA,2003,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.838
Sri Lanka,LKA,2002,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,29.29
Sri Lanka,LKA,2001,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,30.212
Sri Lanka,LKA,2000,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,29.844
Sri Lanka,LKA,1999,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,28.917
Sri Lanka,LKA,1998,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.759
Sri Lanka,LKA,1997,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,28.134
Sri Lanka,LKA,1996,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,28.339
Sri Lanka,LKA,1995,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,29.03
Sri Lanka,LKA,1994,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,28.844
Sri Lanka,LKA,1993,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,28.239
Sri Lanka,LKA,1992,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,28.185
Sri Lanka,LKA,1991,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,28.567
Sri Lanka,LKA,1990,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,29.717
Sri Lanka,LKA,1989,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,30.675
Sri Lanka,LKA,1988,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,30.105
Sri Lanka,LKA,1987,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,31.656
Sri Lanka,LKA,1986,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,33.157
Sri Lanka,LKA,1985,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,33.713
Sri Lanka,LKA,1984,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,34.839
Sri Lanka,LKA,1983,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,35.926
Sri Lanka,LKA,1982,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,37.839
Sri Lanka,LKA,1981,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,37.27
Sri Lanka,LKA,1980,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,37.457
Sri Lanka,LKA,1979,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,41.052
Sri Lanka,LKA,1978,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,39.148
Sri Lanka,LKA,1977,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,37.51
Sri Lanka,LKA,1976,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,37.494
Sri Lanka,LKA,1975,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,36.243
Sri Lanka,LKA,1974,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,36.65
Sri Lanka,LKA,1973,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,37.501
Sri Lanka,LKA,1972,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,38.945
Sri Lanka,LKA,1971,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,42.383
Sri Lanka,LKA,1970,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,45.596
Sri Lanka,LKA,1969,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,46.631
Sri Lanka,LKA,1968,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,49.454
Sri Lanka,LKA,1967,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,49.86
Sri Lanka,LKA,1966,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,49.895
Sri Lanka,LKA,1965,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,52.642
Sri Lanka,LKA,1964,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,55.831
Sri Lanka,LKA,1963,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,61.007
Sri Lanka,LKA,1962,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,64.743
Sri Lanka,LKA,1961,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,68.959
Sri Lanka,LKA,1960,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,70.963
Sri Lanka,LKA,2022,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,65.45
Sri Lanka,LKA,2021,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,67.648
Sri Lanka,LKA,2020,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,65.98
Sri Lanka,LKA,2019,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,68.496
Sri Lanka,LKA,2018,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,70.113
Sri Lanka,LKA,2017,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,71.363
Sri Lanka,LKA,2016,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,70.824
Sri Lanka,LKA,2015,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,73.577
Sri Lanka,LKA,2014,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,74.765
Sri Lanka,LKA,2013,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,75.912
Sri Lanka,LKA,2012,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,79.382
Sri Lanka,LKA,2011,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,81.982
Sri Lanka,LKA,2010,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,83.253
Sri Lanka,LKA,2009,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,107.957
Sri Lanka,LKA,2008,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,86.056
Sri Lanka,LKA,2007,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,86.354
Sri Lanka,LKA,2006,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,87.212
Sri Lanka,LKA,2005,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,89.775
Sri Lanka,LKA,2004,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,163.402
Sri Lanka,LKA,2003,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,94.838
Sri Lanka,LKA,2002,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,96.953
Sri Lanka,LKA,2001,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,99.307
Sri Lanka,LKA,2000,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,104.648
Sri Lanka,LKA,1999,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,83.878
Sri Lanka,LKA,1998,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,85.706
Sri Lanka,LKA,1997,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,85.343
Sri Lanka,LKA,1996,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,85.85
Sri Lanka,LKA,1995,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,85.635
Sri Lanka,LKA,1994,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,84.574
Sri Lanka,LKA,1993,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,84.871
Sri Lanka,LKA,1992,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,87.41
Sri Lanka,LKA,1991,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,90.918
Sri Lanka,LKA,1990,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,92.018
Sri Lanka,LKA,1989,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,105.992
Sri Lanka,LKA,1988,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,97.806
Sri Lanka,LKA,1987,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,101.392
Sri Lanka,LKA,1986,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,105.561
Sri Lanka,LKA,1985,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,110.67
Sri Lanka,LKA,1984,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,113.923
Sri Lanka,LKA,1983,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,120.564
Sri Lanka,LKA,1982,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,124.925
Sri Lanka,LKA,1981,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,128.75
Sri Lanka,LKA,1980,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,134.226
Sri Lanka,LKA,1979,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,139.468
Sri Lanka,LKA,1978,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,150.111
Sri Lanka,LKA,1977,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,159.686
Sri Lanka,LKA,1976,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,157.777
Sri Lanka,LKA,1975,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,159.1
Sri Lanka,LKA,1974,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,161.496
Sri Lanka,LKA,1973,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,161.539
Sri Lanka,LKA,1972,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,162.386
Sri Lanka,LKA,1971,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,160.881
Sri Lanka,LKA,1970,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,165.706
Sri Lanka,LKA,1969,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,176.858
Sri Lanka,LKA,1968,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,180.389
Sri Lanka,LKA,1967,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,181.295
Sri Lanka,LKA,1966,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,188.989
Sri Lanka,LKA,1965,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,193.028
Sri Lanka,LKA,1964,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,200.868
Sri Lanka,LKA,1963,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,202.109
Sri Lanka,LKA,1962,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,205.113
Sri Lanka,LKA,1961,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,206.862
Sri Lanka,LKA,1960,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,213.33
Sri Lanka,LKA,2022,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,151.696
Sri Lanka,LKA,2021,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,139.991
Sri Lanka,LKA,2020,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,152.109
Sri Lanka,LKA,2019,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,157.593
Sri Lanka,LKA,2018,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,161.052
Sri Lanka,LKA,2017,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,167.145
Sri Lanka,LKA,2016,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,169.258
Sri Lanka,LKA,2015,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,174.89
Sri Lanka,LKA,2014,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,179.633
Sri Lanka,LKA,2013,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,187.401
Sri Lanka,LKA,2012,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,190.533
Sri Lanka,LKA,2011,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,200.363
Sri Lanka,LKA,2010,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,202.601
Sri Lanka,LKA,2009,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,288.336
Sri Lanka,LKA,2008,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,256.465
Sri Lanka,LKA,2007,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,235.747
